term_id,term_str,n,num,stopwords,port_stem,pos_max,doc_freq,inverse_doc_freq,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,term,vector,x,y
671,bystanders,1,0,0,bystand,NNS,1,2.6414741105040997,0.031076166005930585,0.031076166005930585,0.031076166005930585,0.031076166005930585,clover,"[ 0.02925154  0.02122808 -0.03397382  0.00242353 -0.02765658 -0.04748779
  0.07035083  0.09048763 -0.05251236 -0.04946831 -0.00651767 -0.06077489
  0.02748521  0.0417417  -0.05600534  0.00755772  0.03400411  0.03840945
 -0.06410839 -0.03265137  0.06125876  0.04173814  0.09470905 -0.02236188
  0.03055372  0.02579552 -0.00273733  0.01287777 -0.066066    0.01549458
  0.01246723 -0.01842688  0.00951782 -0.01954354 -0.02902807  0.01033576
  0.05746531  0.01637611  0.02517745 -0.03777948  0.03881373 -0.01702985
 -0.02067033 -0.04415006  0.07457162  0.00154926 -0.01000105 -0.03549704
  0.0547938   0.04156335]",-42.613567,-0.2339771
672,c,1,0,0,c,NNP,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,beneath,"[ 0.04848391  0.00349236 -0.07127751  0.00200591 -0.07052898 -0.0987123
  0.12474687  0.22692773 -0.14298406 -0.09385193 -0.03586933 -0.12519874
  0.09957269  0.09369074 -0.11560324  0.04498967  0.10711804  0.02898838
 -0.20314296 -0.10680872  0.09782112  0.08150451  0.16953574 -0.04775517
  0.03775212 -0.00464531 -0.01676872  0.08193957 -0.18130837 -0.0174068
  0.02177875 -0.02039955 -0.03168029 -0.01793912 -0.10045122  0.04997206
  0.13196953  0.0580066   0.06802809 -0.09128217  0.09524301 -0.00721538
 -0.04093759 -0.05823579  0.20057009 -0.00903946  0.02735241 -0.02780757
  0.09456735  0.0594207 ]",-12.779251,-0.16546096
673,ca,4,0,0,ca,MD,3,2.164352855784437,0.04169040336961826,0.12507121010885477,0.03548119435712192,0.05410882139461093,help,"[ 0.04650103  0.01774733 -0.04176758 -0.01333093 -0.05803614 -0.06668574
  0.13156852  0.17834829 -0.12715323 -0.06951069 -0.04934823 -0.11221689
  0.06782661  0.0650887  -0.08314171  0.0602251   0.11016019  0.02523845
 -0.15574881 -0.09025431  0.10436542  0.08140926  0.14463538 -0.06113616
  0.03629158  0.00206537 -0.0091426   0.06526157 -0.15403053  0.00812663
 -0.00126972 -0.02589964 -0.02997302 -0.01219738 -0.07323642  0.02869006
  0.11747923  0.02650467  0.08912851 -0.04728589  0.05314774 -0.01139964
 -0.01766093 -0.04560817  0.15741265  0.01847575  0.01134593 -0.0479836
  0.07446659  0.07693513]",-24.03555,-1.9859475
674,cabinets,1,0,0,cabinet,NNS,1,2.6414741105040997,0.024919567080227356,0.024919567080227356,0.024919567080227356,0.024919567080227356,green,"[ 0.03800155  0.01963856 -0.03111257  0.01058021 -0.01823195 -0.05707254
  0.10122506  0.12195952 -0.09837473 -0.05439007 -0.02161687 -0.07456183
  0.07252239  0.07843959 -0.05959071  0.04893347  0.08271343  0.0446528
 -0.12854995 -0.06457307  0.04786866  0.04377914  0.12435845 -0.04187534
  0.01808355  0.02581873 -0.016395    0.06433637 -0.11417019 -0.01119222
  0.00340068 -0.00339978 -0.00165053  0.01874561 -0.03235802  0.02513544
  0.08798791  0.04334523  0.03675271 -0.03264177  0.06320255  0.00453799
 -0.01976334 -0.02813671  0.14440536  0.00653643 -0.00270249 -0.03870083
  0.03582894  0.03600042]",-36.031216,2.085001
675,cadence,1,0,0,cadenc,NN,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,slowly,"[ 0.0118324   0.01264471 -0.03498957  0.00173463 -0.0447196  -0.05588577
  0.08204836  0.12753707 -0.09380356 -0.02602289 -0.03013166 -0.09930407
  0.05142787  0.0572608  -0.07788892  0.01229845  0.08312499  0.03390542
 -0.11862563 -0.07710925  0.08244787  0.05140852  0.11646882 -0.02999669
  0.02308637 -0.00163696  0.0015854   0.06209619 -0.1250008  -0.0091746
 -0.00201434 -0.01719924 -0.02340921 -0.00816314 -0.04079153  0.01265397
  0.09934907  0.00772457  0.06687368 -0.06505365  0.05529401 -0.00955487
 -0.03009713 -0.06301298  0.12876274  0.01426145 -0.00480181 -0.04603149
  0.06095423  0.04423621]",-36.119823,-0.8827404
676,call,8,0,0,call,VB,8,1.738384123512156,0.027772337536531855,0.22217870029225484,0.025766563095535912,0.049668117814633025,whole,"[ 0.02399759 -0.00501659 -0.01998194  0.01558345 -0.04403603 -0.04368041
  0.07764471  0.10364275 -0.09982037 -0.03453115 -0.00364922 -0.07494146
  0.06518558  0.06557313 -0.06069688  0.02081655  0.0883986   0.01409795
 -0.11956836 -0.08333413  0.08053787  0.05684412  0.09379655 -0.03314841
  0.01429392  0.01170116 -0.01839376  0.03304743 -0.10421166  0.01520438
  0.00732807 -0.03486241 -0.01422205  0.00578909 -0.02821015  0.03312263
  0.08034284  0.00553038  0.0464846  -0.04402781  0.06079273 -0.01770015
 -0.00597701 -0.03797285  0.13232419  0.01248674  0.00579076 -0.02292808
  0.06653368  0.05032746]",-38.37591,-0.7803139
677,called,7,0,0,call,VBN,7,1.7963760704898426,0.04609141602533837,0.3226399121773686,0.03454569366326621,0.11227350440561516,,,,
678,calls,2,0,0,call,NNP,2,2.3404441148401185,0.05635809692120415,0.1127161938424083,0.05635809692120415,0.07092254893454905,,,,
679,calm,1,0,0,calm,VBP,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,,,,
680,calvaries,1,0,0,calvari,NNP,1,2.6414741105040997,0.02337587708410708,0.02337587708410708,0.02337587708410708,0.02337587708410708,,,,
681,calvary,5,0,0,calvari,NNP,5,1.9425041061680808,0.03184262746650625,0.15921313733253123,0.022587257048466054,0.060703253317752524,,,,
682,came,18,0,0,came,VBD,15,1.4653828514484182,0.025231901118774235,0.37847851678161354,0.021871385842513705,0.052335101837443505,,,,
683,camp,1,0,0,camp,NN,1,2.6414741105040997,0.050797579048155767,0.050797579048155767,0.050797579048155767,0.050797579048155767,,,,
684,campaign,1,0,0,campaign,NN,1,2.6414741105040997,0.09433836108943212,0.09433836108943212,0.09433836108943212,0.09433836108943212,,,,
685,can,70,0,1,can,MD,55,0.9011114210098558,0.02074914820086372,1.1412031510475047,0.020024698244663464,0.03604445684039423,,,,
686,canaan,1,0,0,canaan,NNP,1,2.6414741105040997,0.03828223348556666,0.03828223348556666,0.03828223348556666,0.03828223348556666,,,,
687,cancelled,2,0,0,cancel,VBD,2,2.3404441148401185,0.05338000191201826,0.10676000382403653,0.05338000191201826,0.08358728981571852,,,,
688,candid,1,0,0,candid,NNP,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
689,candle,2,0,0,candl,NN,2,2.3404441148401185,0.06285675507362387,0.12571351014724774,0.06285675507362387,0.08070496947724547,,,,
690,cannon,1,0,0,cannon,NN,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,,,,
691,canticle,1,0,0,canticl,NN,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
692,cap,1,0,0,cap,NN,1,2.6414741105040997,0.1390249531844263,0.1390249531844263,0.1390249531844263,0.1390249531844263,,,,
693,capacious,1,0,0,capaci,NNP,1,2.6414741105040997,0.08804913701680332,0.08804913701680332,0.08804913701680332,0.08804913701680332,,,,
694,capacity,2,0,0,capac,NN,2,2.3404441148401185,0.037025966948073336,0.07405193389614667,0.037025966948073336,0.05087921988782866,,,,
695,caper,3,0,0,caper,NN,3,2.164352855784437,0.06343191944489011,0.19029575833467033,0.06012091266067881,0.09410229807758422,,,,
696,caption,1,0,0,caption,NN,1,2.6414741105040997,0.04402456850840166,0.04402456850840166,0.04402456850840166,0.04402456850840166,,,,
697,captive,1,0,0,captiv,NN,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
698,captives,1,0,0,captiv,NNS,1,2.6414741105040997,0.03720386071132535,0.03720386071132535,0.03720386071132535,0.03720386071132535,,,,
699,captivity,1,0,0,captiv,NNP,1,2.6414741105040997,0.04802680200916545,0.04802680200916545,0.04802680200916545,0.04802680200916545,,,,
700,caravan,2,0,0,caravan,NN,2,2.3404441148401185,0.02361306139960155,0.0472261227992031,0.02361306139960155,0.028198121865543598,,,,
701,carbonates,1,0,0,carbon,VBZ,1,2.6414741105040997,0.08254606595325312,0.08254606595325312,0.08254606595325312,0.08254606595325312,,,,
702,care,12,0,0,care,NN,11,1.6000814253458746,0.031134716769699422,0.34248188446669364,0.023881812318595142,0.05714576519092409,,,,
703,cared,1,0,0,care,VBD,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,,,,
704,career,2,0,0,career,NN,2,2.3404441148401185,0.052670422370510686,0.10534084474102137,0.052670422370510686,0.07092254893454905,,,,
705,careers,1,0,0,career,NNS,1,2.6414741105040997,0.06442619781717317,0.06442619781717317,0.06442619781717317,0.06442619781717317,,,,
706,careful,1,0,0,care,JJ,1,2.6414741105040997,0.1467485616946722,0.1467485616946722,0.1467485616946722,0.1467485616946722,,,,
707,careless,1,0,0,careless,JJ,1,2.6414741105040997,0.03618457685622054,0.03618457685622054,0.03618457685622054,0.03618457685622054,,,,
708,cargoes,1,0,0,cargo,NNS,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,,,,
709,carmine,1,0,0,carmin,NN,1,2.6414741105040997,0.11006142127100416,0.11006142127100416,0.11006142127100416,0.11006142127100416,,,,
710,carol,1,0,0,carol,NN,1,2.6414741105040997,0.04477074763566271,0.04477074763566271,0.04477074763566271,0.04477074763566271,,,,
711,carolled,2,0,0,carol,NNP,1,2.6414741105040997,0.03618457685622054,0.03618457685622054,0.03618457685622054,0.03618457685622054,,,,
712,carrara,1,0,0,carrara,NNP,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
713,carriage,1,0,0,carriag,NN,1,2.6414741105040997,0.033865052698770506,0.033865052698770506,0.033865052698770506,0.033865052698770506,,,,
714,carried,2,0,0,carri,VBD,2,2.3404441148401185,0.044943310900915315,0.08988662180183063,0.044943310900915315,0.05087921988782866,,,,
715,carries,1,0,0,carri,VBZ,1,2.6414741105040997,0.04127303297662656,0.04127303297662656,0.04127303297662656,0.04127303297662656,,,,
716,carry,2,0,0,carri,VB,2,2.3404441148401185,0.034939244509327914,0.06987848901865583,0.034939244509327914,0.044159322921511666,,,,
717,cars,1,0,0,car,NNS,1,2.6414741105040997,0.04477074763566271,0.04477074763566271,0.04477074763566271,0.04477074763566271,,,,
718,cart,1,0,0,cart,NN,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,,,,
719,carved,1,0,0,carv,VBN,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
720,cases,1,0,0,case,NNS,1,2.6414741105040997,0.11006142127100416,0.11006142127100416,0.11006142127100416,0.11006142127100416,,,,
721,cashmere,2,0,0,cashmer,NNP,2,2.3404441148401185,0.06417719781305661,0.12835439562611323,0.06417719781305661,0.10175843977565732,,,,
722,caspian,2,0,0,caspian,NNP,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
723,castle,1,0,0,castl,NN,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,,,,
724,casual,1,0,0,casual,JJ,1,2.6414741105040997,0.06442619781717317,0.06442619781717317,0.06442619781717317,0.06442619781717317,,,,
725,cat,1,0,0,cat,NN,1,2.6414741105040997,0.06442619781717317,0.06442619781717317,0.06442619781717317,0.06442619781717317,,,,
726,catacomb,1,0,0,catacomb,NN,1,2.6414741105040997,0.17609827403360664,0.17609827403360664,0.17609827403360664,0.17609827403360664,,,,
727,catching,1,0,0,catch,VBG,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,,,,
728,cathedral,1,0,0,cathedr,JJ,1,2.6414741105040997,0.04634165106147543,0.04634165106147543,0.04634165106147543,0.04634165106147543,,,,
729,cattle,1,0,0,cattl,NNS,1,2.6414741105040997,0.03182498928318193,0.03182498928318193,0.03182498928318193,0.03182498928318193,,,,
730,caucus,1,0,0,caucu,NN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
731,caught,1,0,0,caught,VBN,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,,,,
732,cause,3,0,0,caus,NN,3,2.164352855784437,0.034126651864139025,0.10237995559241708,0.028108478646551135,0.05695665409959045,,,,
733,caution,1,0,0,caution,NN,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,,,,
734,cautions,1,0,0,caution,VBZ,1,2.6414741105040997,0.05503071063550208,0.05503071063550208,0.05503071063550208,0.05503071063550208,,,,
735,cautious,5,0,0,cautiou,JJ,5,1.9425041061680808,0.037102267441799945,0.18551133720899973,0.03468757332443001,0.060703253317752524,,,,
736,cautiously,2,0,0,cautious,RB,2,2.3404441148401185,0.046885744172494984,0.09377148834498997,0.046885744172494984,0.06686983185257481,,,,
737,cavalry,1,0,0,cavalri,NN,1,2.6414741105040997,0.051793610009884306,0.051793610009884306,0.051793610009884306,0.051793610009884306,,,,
738,cave,1,0,0,cave,NN,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,,,,
739,cease,1,0,0,ceas,NN,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,,,,
740,ceased,4,0,0,ceas,VBN,4,2.0394141191761372,0.04432091042365208,0.1772836416946083,0.0389098746421763,0.0784390045836976,,,,
741,ceaseless,2,0,0,ceaseless,NN,2,2.3404441148401185,0.05758337078611554,0.11516674157223108,0.05758337078611554,0.07549819725290705,,,,
742,ceases,1,0,0,ceas,NNS,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
743,cedar,1,0,0,cedar,NN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
744,ceded,2,0,0,cede,JJ,2,2.3404441148401185,0.03387739620322752,0.06775479240645504,0.03387739620322752,0.03774909862645352,,,,
745,ceiling,1,0,0,ceil,NN,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,,,,
746,celebrated,1,0,0,celebr,NNP,1,2.6414741105040997,0.04402456850840166,0.04402456850840166,0.04402456850840166,0.04402456850840166,,,,
747,celebrates,1,0,0,celebr,VBZ,1,2.6414741105040997,0.04716918054471606,0.04716918054471606,0.04716918054471606,0.04716918054471606,,,,
748,celestial,4,0,0,celesti,JJ,4,2.0394141191761372,0.04333370498324862,0.1733348199329945,0.039604007216278686,0.06798047063920458,,,,
749,cellar,1,0,0,cellar,NN,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
750,cells,1,0,0,cell,NNS,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,,,,
751,censure,1,0,0,censur,VBP,1,2.6414741105040997,0.031446120363144044,0.031446120363144044,0.031446120363144044,0.031446120363144044,,,,
752,centre,2,0,0,centr,NN,2,2.3404441148401185,0.0510811215540502,0.1021622431081004,0.0510811215540502,0.06501233652333663,,,,
753,centuries,8,0,0,centuri,NNS,8,1.738384123512156,0.021968129621844686,0.1757450369747575,0.02125037241025593,0.03279970044362558,,,,
754,century,1,0,0,centuri,NN,1,2.6414741105040997,0.026153209014892077,0.026153209014892077,0.026153209014892077,0.026153209014892077,,,,
755,certain,3,0,0,certain,JJ,3,2.164352855784437,0.042908148860086114,0.12872444658025833,0.0379711027330603,0.06558645017528597,,,,
756,certainly,2,0,0,certainli,RB,2,2.3404441148401185,0.04883257457655134,0.09766514915310268,0.04883257457655134,0.06686983185257481,,,,
757,certainty,3,0,0,certainti,NN,3,2.164352855784437,0.038634985363745974,0.11590495609123792,0.0343548072346736,0.06012091266067881,,,,
758,certificate,1,0,0,certif,NN,1,2.6414741105040997,0.17609827403360664,0.17609827403360664,0.17609827403360664,0.17609827403360664,,,,
759,certified,1,0,0,certifi,JJ,1,2.6414741105040997,0.07769041501482646,0.07769041501482646,0.07769041501482646,0.07769041501482646,,,,
760,chafe,1,0,0,chafe,VBP,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
761,chafes,1,0,0,chafe,VBZ,1,2.6414741105040997,0.021475399272391057,0.021475399272391057,0.021475399272391057,0.021475399272391057,,,,
762,chaff,2,0,0,chaff,NN,1,2.6414741105040997,0.0754706888715457,0.0754706888715457,0.0754706888715457,0.0754706888715457,,,,
763,chain,1,0,0,chain,NN,1,2.6414741105040997,0.09108531415531378,0.09108531415531378,0.09108531415531378,0.09108531415531378,,,,
764,chair,3,0,0,chair,NN,3,2.164352855784437,0.04440839292726121,0.13322517878178364,0.030483843039217424,0.07463285709601507,,,,
765,chalk,1,0,0,chalk,VB,1,2.6414741105040997,0.0660368527626025,0.0660368527626025,0.0660368527626025,0.0660368527626025,,,,
766,challenging,1,0,0,challeng,VBG,1,2.6414741105040997,0.0733742808473361,0.0733742808473361,0.0733742808473361,0.0733742808473361,,,,
767,chamber,5,0,0,chamber,NN,5,1.9425041061680808,0.041538211098020764,0.20769105549010383,0.0318443296093128,0.060703253317752524,,,,
768,chambers,1,0,0,chamber,NNS,1,2.6414741105040997,0.04192816048419206,0.04192816048419206,0.04192816048419206,0.04192816048419206,,,,
769,chance,3,0,0,chanc,NN,3,2.164352855784437,0.029727727502721447,0.08918318250816434,0.030919326511206244,0.03548119435712192,,,,
770,chanced,1,0,0,chanc,VBN,1,2.6414741105040997,0.08004467001527575,0.08004467001527575,0.08004467001527575,0.08004467001527575,,,,
771,chancel,1,0,0,chancel,JJ,1,2.6414741105040997,0.02780499063688526,0.02780499063688526,0.02780499063688526,0.02780499063688526,,,,
772,change,1,0,0,chang,VB,1,2.6414741105040997,0.07139119217578649,0.07139119217578649,0.07139119217578649,0.07139119217578649,,,,
773,changed,1,0,0,chang,NN,1,2.6414741105040997,0.024919567080227356,0.024919567080227356,0.024919567080227356,0.024919567080227356,,,,
774,chant,2,0,0,chant,NN,2,2.3404441148401185,0.03393333309243382,0.06786666618486764,0.03393333309243382,0.03966854431932404,,,,
775,chanticleer,3,0,0,chanticl,NN,3,2.164352855784437,0.025892598097510097,0.07767779429253029,0.028108478646551135,0.03182871846741819,,,,
776,chaos,1,0,0,chao,NN,1,2.6414741105040997,0.02780499063688526,0.02780499063688526,0.02780499063688526,0.02780499063688526,,,,
777,chapel,1,0,0,chapel,NN,1,2.6414741105040997,0.031076166005930585,0.031076166005930585,0.031076166005930585,0.031076166005930585,,,,
778,character,1,0,0,charact,NN,1,2.6414741105040997,0.031446120363144044,0.031446120363144044,0.031446120363144044,0.031446120363144044,,,,
779,charge,4,0,0,charg,VBP,4,2.0394141191761372,0.04851975251108911,0.19407901004435643,0.05186010168248143,0.0657875522314883,,,,
780,charged,1,0,0,charg,NNS,1,2.6414741105040997,0.03430485857797532,0.03430485857797532,0.03430485857797532,0.03430485857797532,,,,
781,chariot,2,0,0,chariot,NN,2,2.3404441148401185,0.062280725745045167,0.12456145149009033,0.062280725745045167,0.06883659161294466,,,,
782,chariots,1,0,0,chariot,NNS,1,2.6414741105040997,0.032213098908586583,0.032213098908586583,0.032213098908586583,0.032213098908586583,,,,
783,charm,2,0,0,charm,NN,2,2.3404441148401185,0.0822701567640769,0.1645403135281538,0.0822701567640769,0.09361776459360474,,,,
784,chart,2,0,0,chart,NN,2,2.3404441148401185,0.0744686763812765,0.148937352762553,0.0744686763812765,0.07801480382800395,,,,
785,charted,1,0,0,chart,VBD,1,2.6414741105040997,0.024919567080227356,0.024919567080227356,0.024919567080227356,0.024919567080227356,,,,
786,charter,1,0,0,charter,NN,1,2.6414741105040997,0.08520884227432579,0.08520884227432579,0.08520884227432579,0.08520884227432579,,,,
787,chase,3,0,0,chase,VB,3,2.164352855784437,0.0367461876257053,0.11023856287711589,0.037316428548007534,0.04243829128989093,,,,
788,chasten,1,0,0,chasten,VBP,1,2.6414741105040997,0.12578448145257617,0.12578448145257617,0.12578448145257617,0.12578448145257617,,,,
789,chastened,1,0,0,chasten,NNP,1,2.6414741105040997,0.031076166005930585,0.031076166005930585,0.031076166005930585,0.031076166005930585,,,,
790,chat,1,0,0,chat,NNP,1,2.6414741105040997,0.05390763490824693,0.05390763490824693,0.05390763490824693,0.05390763490824693,,,,
791,chatted,1,0,0,chat,VBD,1,2.6414741105040997,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.028711675114174995,,,,
792,cheat,1,0,0,cheat,VB,1,2.6414741105040997,0.03475623829610657,0.03475623829610657,0.03475623829610657,0.03475623829610657,,,,
793,cheats,1,0,0,cheat,VBZ,1,2.6414741105040997,0.028711675114174995,0.028711675114174995,0.028711675114174995,0.028711675114174995,,,,
794,cheek,8,0,0,cheek,NN,7,1.7963760704898426,0.03138933655426844,0.21972535587987907,0.02993960117483071,0.05283459030852478,,,,
